caller,callee,method,params,returns
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceFailureCallback,org.myproject.ms.monitoring.ItemAccessor,getCurrentSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallbackWrapper,org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceFailureCallback,onFailure,java.lang.Throwable,void
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallbackWrapper,org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceSuccessCallback,onSuccess,T,void
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallback,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallback,org.myproject.ms.monitoring.util.ExceptionUtils,getExceptionMessage,java.lang.Throwable,java.lang.String
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallback,org.myproject.ms.monitoring.Chainer,continueSpan,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallback,org.myproject.ms.monitoring.Item,logEvent,java.lang.String,void
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallback,org.myproject.ms.monitoring.Chainer,close,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallback,org.myproject.ms.monitoring.ItemAccessor,getCurrentSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.client.TARTemp.TraceListenableFutureCallback,org.myproject.ms.monitoring.ItemAccessor,isTracing,,boolean
org.myproject.ms.monitoring.instrument.web.client.THResp,org.myproject.ms.monitoring.instrument.web.client.ATHRInter,finish,,void
org.myproject.ms.monitoring.instrument.web.client.TRTInter,org.myproject.ms.monitoring.instrument.web.client.ATHRInter,currentSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.client.TRTInter,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.client.TRTInter,org.myproject.ms.monitoring.util.ExceptionUtils,getExceptionMessage,java.lang.Throwable,java.lang.String
org.myproject.ms.monitoring.instrument.web.client.TRTInter,org.myproject.ms.monitoring.instrument.web.client.ATHRInter,finish,,void
org.myproject.ms.monitoring.instrument.web.client.TWCAConf,org.myproject.ms.monitoring.instrument.web.client.TRTInter,<init>,org.myproject.ms.monitoring.Chainer;org.myproject.ms.monitoring.instrument.web.HSInject;org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.instrument.web.client.TRTInter
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getUrl,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getHost,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getPath,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getMethod,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getUrl,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getHost,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getPath,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getMethod,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.Item,isExportable,,boolean
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.Item,tag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getHeaders,,java.util.Collection<java.lang.String>
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys.Http,getPrefix,,java.lang.String
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.SsLogSetter,org.myproject.ms.monitoring.Item,logs,,java.util.List<org.myproject.ms.monitoring.Log>
org.myproject.ms.monitoring.instrument.web.SsLogSetter,org.myproject.ms.monitoring.Log,getEvent,,java.lang.String
org.myproject.ms.monitoring.instrument.web.SsLogSetter,org.myproject.ms.monitoring.Item,logEvent,java.lang.String,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.util.ExceptionUtils,getExceptionMessage,java.lang.Throwable,java.lang.String
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,hasSavedSpan,,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,getSavedSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,close,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,continueSpan,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,createSpan,java.lang.String,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,hasSavedSpan,,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,getSavedSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,close,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ItemAccessor,isTracing,,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,close,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ItemAccessor,isTracing,,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ItemAccessor,isTracing,,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,close,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ItemAccessor,isTracing,,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,detach,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,equals,java.lang.Object,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ItemAccessor,getCurrentSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,isRemote,,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,stop,,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.instrument.web.SsLogSetter,annotateWithServerSendIfLogIsNotAlreadyPresent,org.myproject.ms.monitoring.Item,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ItemReporter,report,org.myproject.ms.monitoring.Item,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.instrument.web.SsLogSetter,annotateWithServerSendIfLogIsNotAlreadyPresent,org.myproject.ms.monitoring.Item,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,getName,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ItemExtractor,joinTrace,T,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,continueSpan,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,isRemote,,boolean
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,logEvent,java.lang.String,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,createSpan,java.lang.String;org.myproject.ms.monitoring.Sampler,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,createSpan,java.lang.String;org.myproject.ms.monitoring.Sampler,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Chainer,createSpan,java.lang.String,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.Item,logEvent,java.lang.String,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ChainKeys.Http,getHeaders,,java.util.Collection<java.lang.String>
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ChainKeys.Http,getPrefix,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.instrument.web.HTKInject,tagSpan,org.myproject.ms.monitoring.Item;java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ChainKeys.Http,getStatusCode,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ChainKeys.Http,getStatusCode,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.ChainKeys,getHttp,,org.myproject.ms.monitoring.ChainKeys.Http
org.myproject.ms.monitoring.instrument.web.TFilter,org.myproject.ms.monitoring.spl.AlwaysSampler,<init>,,org.myproject.ms.monitoring.spl.AlwaysSampler
org.myproject.ms.monitoring.instrument.web.THAConf,org.myproject.ms.monitoring.instrument.web.SWProp,getSkipPattern,,java.lang.String
org.myproject.ms.monitoring.instrument.web.THAConf,org.myproject.ms.monitoring.instrument.web.HTKInject,<init>,org.myproject.ms.monitoring.Chainer;org.myproject.ms.monitoring.ChainKeys,org.myproject.ms.monitoring.instrument.web.HTKInject
org.myproject.ms.monitoring.instrument.web.THAConf,org.myproject.ms.monitoring.instrument.web.ZHSExtra,<init>,java.util.regex.Pattern,org.myproject.ms.monitoring.instrument.web.ZHSExtra
org.myproject.ms.monitoring.instrument.web.THAConf,org.myproject.ms.monitoring.instrument.web.ZHSInject,<init>,,org.myproject.ms.monitoring.instrument.web.ZHSInject
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.Chainer,createSpan,java.lang.String,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.ChainKeys.Mvc,getControllerMethod,,java.lang.String
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.ChainKeys,getMvc,,org.myproject.ms.monitoring.ChainKeys.Mvc
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.ChainKeys.Mvc,getControllerClass,,java.lang.String
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.ChainKeys,getMvc,,org.myproject.ms.monitoring.ChainKeys.Mvc
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.util.ItemNameUtil,toLowerHyphen,java.lang.String,java.lang.String
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.Chainer,close,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.Chainer,detach,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.util.ExceptionUtils,getExceptionMessage,java.lang.Throwable,java.lang.String
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.Chainer,continueSpan,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.THInter,org.myproject.ms.monitoring.Chainer,close,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.THSResp,org.myproject.ms.monitoring.instrument.web.SsLogSetter,annotateWithServerSendIfLogIsNotAlreadyPresent,org.myproject.ms.monitoring.Item,void
org.myproject.ms.monitoring.instrument.web.TPWriter,org.myproject.ms.monitoring.instrument.web.SsLogSetter,annotateWithServerSendIfLogIsNotAlreadyPresent,org.myproject.ms.monitoring.Item,void
org.myproject.ms.monitoring.instrument.web.TPWriter,org.myproject.ms.monitoring.instrument.web.SsLogSetter,annotateWithServerSendIfLogIsNotAlreadyPresent,org.myproject.ms.monitoring.Item,void
org.myproject.ms.monitoring.instrument.web.TSOStr,org.myproject.ms.monitoring.instrument.web.SsLogSetter,annotateWithServerSendIfLogIsNotAlreadyPresent,org.myproject.ms.monitoring.Item,void
org.myproject.ms.monitoring.instrument.web.TSOStr,org.myproject.ms.monitoring.instrument.web.SsLogSetter,annotateWithServerSendIfLogIsNotAlreadyPresent,org.myproject.ms.monitoring.Item,void
org.myproject.ms.monitoring.instrument.web.TWAConf,org.myproject.ms.monitoring.instrument.web.TWAConf.SkipPatternProvider,skipPattern,,java.util.regex.Pattern
org.myproject.ms.monitoring.instrument.web.TWAConf,org.myproject.ms.monitoring.instrument.web.SWProp,getSkipPattern,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TWAConf,org.myproject.ms.monitoring.instrument.web.SWProp,getSkipPattern,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TWAConf,org.myproject.ms.monitoring.instrument.web.SWProp,getSkipPattern,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TWAConf,org.myproject.ms.monitoring.instrument.web.TWAsp,<init>,org.myproject.ms.monitoring.Chainer;org.myproject.ms.monitoring.ItemNamer;org.myproject.ms.monitoring.ChainKeys,org.myproject.ms.monitoring.instrument.web.TWAsp
org.myproject.ms.monitoring.instrument.web.TWAConf,org.myproject.ms.monitoring.instrument.web.TFilter,<init>,org.myproject.ms.monitoring.Chainer;org.myproject.ms.monitoring.ChainKeys;java.util.regex.Pattern;org.myproject.ms.monitoring.ItemReporter;org.myproject.ms.monitoring.instrument.web.HSExtra;org.myproject.ms.monitoring.instrument.web.HTKInject,org.myproject.ms.monitoring.instrument.web.TFilter
org.myproject.ms.monitoring.instrument.web.TWAConf.SkipPatternProviderConfig,org.myproject.ms.monitoring.instrument.web.SWProp,getSkipPattern,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TWAConf.SkipPatternProviderConfig,org.myproject.ms.monitoring.instrument.web.TWAConf,defaultSkipPattern,java.lang.String,java.util.regex.Pattern
org.myproject.ms.monitoring.instrument.web.TWAConf.SkipPatternProviderConfig,org.myproject.ms.monitoring.instrument.web.TWAConf,defaultSkipPatternProvider,java.lang.String,org.myproject.ms.monitoring.instrument.web.TWAConf.SkipPatternProvider
org.myproject.ms.monitoring.instrument.web.TWAConf.SkipPatternProviderConfig,org.myproject.ms.monitoring.instrument.web.SWProp,getSkipPattern,,java.lang.String
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.ItemAccessor,isTracing,,boolean
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.ItemAccessor,getCurrentSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.ItemAccessor,isTracing,,boolean
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.ItemAccessor,getCurrentSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.ItemAccessor,getCurrentSpan,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.Item,tags,,java.util.Map<java.lang.String, java.lang.String>
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.Chainer,addTag,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.util.ExceptionUtils,getExceptionMessage,java.lang.Throwable,java.lang.String
org.myproject.ms.monitoring.instrument.web.TWAsp,org.myproject.ms.monitoring.instrument.async.SCTCall,<init>,org.myproject.ms.monitoring.Chainer;org.myproject.ms.monitoring.ChainKeys;org.myproject.ms.monitoring.ItemNamer;java.util.concurrent.Callable<V>,org.myproject.ms.monitoring.instrument.async.SCTCall
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.util.TextMapUtil,asMap,java.lang.Iterable<java.util.Map.Entry<java.lang.String, java.lang.String>>,java.util.Map<java.lang.String, java.lang.String>
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item,idToHex,long,java.lang.String
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item,hexToId,java.lang.String,long
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item,hexToId,java.lang.String,long
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,spanId,long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,traceId,long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,traceIdHigh,long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item,builder,,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item,hexToId,java.lang.String;int,long
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item,hexToId,java.lang.String,long
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,name,java.lang.String,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,name,java.lang.String,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,processId,java.lang.String,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,parent,java.lang.Long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item,hexToId,java.lang.String,long
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,remote,boolean,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,exportable,boolean,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,exportable,boolean,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,baggage,java.lang.String;java.lang.String,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.instrument.web.ZHSExtra,org.myproject.ms.monitoring.Item.SpanBuilder,build,,org.myproject.ms.monitoring.Item
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,traceIdString,,java.lang.String
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,getSpanId,,long
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,isExportable,,boolean
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,getName,,java.lang.String
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,getProcessId,,java.lang.String
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,baggageItems,,java.lang.Iterable<java.util.Map.Entry<java.lang.String, java.lang.String>>
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.ItemTextMap,put,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,getParents,,java.util.List<java.lang.Long>
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,getParents,,java.util.List<java.lang.Long>
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.Item,idToHex,long,java.lang.String
org.myproject.ms.monitoring.instrument.web.ZHSInject,org.myproject.ms.monitoring.ItemTextMap,put,java.lang.String;java.lang.String,void
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,savedSpan,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,processId,java.lang.String,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,exportable,boolean,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,remote,boolean,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,spanId,long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,parents,java.util.Collection<java.lang.Long>,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,traceId,long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,name,java.lang.String,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,end,long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,begin,long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,from,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,savedSpan,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,processId,java.lang.String,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,exportable,boolean,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,remote,boolean,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,spanId,long,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,tags,java.util.Map<java.lang.String, java.lang.String>,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,logs,java.util.Collection<org.myproject.ms.monitoring.Log>,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,parents,java.util.Collection<java.lang.Long>,org.myproject.ms.monitoring.Item.SpanBuilder
org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.Item.SpanBuilder,traceId,long,org.myproject.ms.monitoring.Item.SpanBuilder
